,Unnamed: 0,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,building_age,prop_type_1,prop_type_2,prop_type_3,prop_type_4,prop_type_5,prop_type_6,prop_type_7,PrimaryPropertyType_0,PrimaryPropertyType_1,PrimaryPropertyType_2,PrimaryPropertyType_3,PrimaryPropertyType_4,Neighborhood_0,Neighborhood_1,Neighborhood_2,Neighborhood_3,LargestPropertyUseType_0,LargestPropertyUseType_1,LargestPropertyUseType_2,LargestPropertyUseType_3,LargestPropertyUseType_4,LargestPropertyUseType_5,SecondLargestPropertyUseType_0,SecondLargestPropertyUseType_1,SecondLargestPropertyUseType_2,SecondLargestPropertyUseType_3,SecondLargestPropertyUseType_4,SecondLargestPropertyUseType_5,ThirdLargestPropertyUseType_0,ThirdLargestPropertyUseType_1,ThirdLargestPropertyUseType_2,ThirdLargestPropertyUseType_3,ThirdLargestPropertyUseType_4,ThirdLargestPropertyUseType_5,electricity_binary,natural_gas_binary,steam_binary,ENERGYSTARScore,TotalGHGEmissions,SiteEnergyUse(kBtu)
1578,1578,1,4,25300,0,25300,25300.0,0.0,0.0,46,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,81.0,4.51,646505.1875
1579,1579,1,4,26390,0,26390,14502.0,0.0,0.0,23,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,75.0,5.76,826416.5
1580,1580,1,1,52325,0,52325,52325.0,0.0,0.0,79,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,67.0,18.03,808968.1875
1581,1581,1,4,20600,0,20600,20600.0,0.0,0.0,96,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,75.0,9.71,270838.5
1582,1582,1,1,25880,0,25880,25880.0,0.0,0.0,72,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,100.0,1.14,162960.0
1583,1583,1,1,45842,0,45842,49802.0,22198.0,0.0,56,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,99.0,12.55,819354.625
1584,1584,1,1,31365,0,31365,31365.0,0.0,0.0,44,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,75.0,5.09,652991.6875
1585,1585,1,1,32100,0,32100,32100.0,0.0,0.0,106,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,75.0,25.77,758008.875
1586,1586,1,1,20520,0,20520,15400.0,5120.0,0.0,50,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,20.0,40.85,1167887.75
1587,1587,1,1,22972,0,22972,22972.0,0.0,0.0,71,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12.0,3.45,495481.0
1588,1588,1,1,24990,0,24990,25649.0,6728.0,0.0,63,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,80.0,8.7,523614.0938
1589,1589,1,2,24000,0,24000,22740.0,4860.0,0.0,65,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,75.0,40.94,1318947.25
1590,1590,1,1,100386,0,100386,50628.0,49758.0,0.0,53,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,75.0,95.93,3626431.5
1591,1591,1,1,24354,0,24354,18470.0,5884.0,0.0,50,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,10.0,17.29,735907.8125
1592,1592,1,1,33600,0,33600,24000.0,9600.0,0.0,57,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,58.0,15.35,847419.375
1593,1593,1,1,20819,0,20819,20819.0,0.0,0.0,42,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,75.0,51.27,1694930.375
1594,1594,1,1,23296,0,23296,19471.0,3825.0,0.0,49,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,75.0,40.01,1429855.75
1595,1595,1,1,35222,0,35222,15000.0,15000.0,4232.0,62,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,75.0,40.42,1758134.625
1596,1596,1,1,25520,0,25520,25200.0,0.0,0.0,59,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,100.0,59.0,1610794.75
1597,1597,1,4,28176,0,28176,28176.0,6200.0,0.0,33,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,98.0,4.52,648634.875
1598,1598,1,3,59846,0,59846,59846.0,0.0,0.0,15,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,72.0,39.61,1986556.25
1599,1599,1,3,66363,0,66363,66363.0,0.0,0.0,15,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,91.0,39.75,2168701.5
1600,1600,1,3,121635,0,121635,121635.0,0.0,0.0,15,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,3.0,160.8,7308538.0
1601,1601,1,4,22207,0,22207,22206.0,0.0,0.0,47,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,75.0,15.87,628543.0
1602,1602,1,2,20645,0,20645,20645.0,0.0,0.0,63,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,75.0,5.35,767642.8125
1603,1603,1,4,20278,0,20278,20278.0,0.0,0.0,48,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,77.0,3.48,498649.3125
1604,1604,1,3,20832,0,20832,20832.0,0.0,0.0,91,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,34.0,71.16,1633141.125
1605,1605,1,3,67313,0,67313,67313.0,0.0,0.0,23,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,36.0,17.83,2557933.75
1606,1606,1,2,25951,0,25951,25951.0,0.0,0.0,11,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,38.0,5.93,850615.8125
1607,1607,1,1,25460,0,25460,8223.0,0.0,0.0,64,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,75.0,5.82,834711.875
1608,1608,1,3,46986,0,46986,46986.0,0.0,0.0,46,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,72.0,9.99,1433398.75
1609,1609,1,3,41332,0,41332,32676.0,8656.0,0.0,29,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,81.0,6.56,941257.3125
1610,1610,1,2,24291,0,24291,24291.0,0.0,0.0,42,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,87.0,6.42,920430.625
1611,1611,1,2,20738,0,20738,20738.0,0.0,0.0,58,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,44.0,3.67,526752.8125
1612,1612,1,4,27344,0,27344,21616.0,5728.0,0.0,26,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,31.0,5.62,806370.3125
1613,1613,1,4,30948,0,30948,11729.0,11729.0,0.0,16,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,75.0,6.41,919746.3125
1614,1614,1,4,63670,0,63670,63670.0,0.0,0.0,25,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,37.0,14.65,2100813.5
1615,1615,1,2,28385,7056,21329,20575.0,0.0,0.0,30,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1.0,18.5,2654316.0
1616,1616,1,4,64195,0,64195,48965.0,15230.0,0.0,27,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,72.0,10.68,1532390.25
1617,1617,1,4,22935,0,22935,22935.0,10400.0,0.0,24,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,75.0,3.44,493969.6875
1618,1618,1,6,84389,0,84389,84389.0,3452.0,0.0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,91.0,61.21,2526375.0
1619,1619,1,4,30920,0,30920,30920.0,7260.0,0.0,93,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,73.0,27.14,1166069.875
1620,1620,1,1,21755,0,21755,17650.0,2400.0,0.0,38,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,75.0,17.51,844076.8125
1621,1621,1,1,27933,0,27933,27933.0,0.0,0.0,56,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,75.0,42.73,6129780.0
1622,1622,1,1,23143,0,23143,15609.0,7534.0,0.0,33,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,75.0,38.87,1139980.625
1623,1623,1,1,28800,0,28800,28800.0,7350.0,0.0,54,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,73.0,60.12,2107743.75
1624,1624,1,1,39600,0,39600,39600.0,0.0,0.0,64,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,85.0,2.82,405050.4063
1625,1625,1,1,39600,0,39600,39600.0,0.0,0.0,64,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,91.0,9.25,468396.9063
1626,1626,1,1,41248,0,41248,41430.0,0.0,0.0,79,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,37.0,16.5,1108310.875
1627,1627,1,1,36400,0,36400,21400.0,15000.0,0.0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,75.0,46.16,1567746.75
1628,1628,1,3,35448,0,35448,30932.0,4516.0,0.0,48,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,76.0,5.72,819803.6875
1629,1629,1,1,31332,0,31332,31332.0,0.0,0.0,96,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,75.0,24.91,3573328.25
1630,1630,1,4,23596,0,23596,19953.0,0.0,0.0,47,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,91.0,3.5,501897.6875
1631,1631,1,2,35864,0,35864,35864.0,0.0,0.0,68,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,75.0,43.64,1228113.5
1632,1632,1,4,42048,11249,30799,30799.0,11249.0,0.0,20,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,54.0,6.28,901015.1875
1633,1633,1,6,71000,0,71000,71000.0,0.0,0.0,49,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,100.0,7.26,1041652.813
1634,1634,1,4,32922,0,32922,32922.0,0.0,0.0,47,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,81.0,5.41,776237.375
1635,1635,1,1,20484,0,20484,20484.0,0.0,0.0,62,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,69.0,38.38,822636.625
1636,1636,1,4,45264,17622,27642,21743.0,0.0,0.0,32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4.0,12.89,1849331.25
1637,1637,2,4,36932,14576,22356,27642.0,0.0,0.0,29,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,75.0,19.69,2824096.75
1638,1638,1,4,20808,0,20808,20808.0,0.0,0.0,36,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,78.0,3.73,535649.875
1639,1639,1,4,45082,0,45082,45082.0,0.0,0.0,43,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,75.0,93.5,4262316.5
1640,1640,0,2,41600,0,41600,41600.0,0.0,0.0,65,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,58.0,30.99,1195165.25
1641,1641,1,7,61745,0,61745,49378.0,13987.0,0.0,35,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,96.0,8.44,1210798.375
1642,1642,1,2,34110,0,34110,34110.0,0.0,0.0,56,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,31.0,17.87,2563985.5
1643,1643,1,4,42712,0,42712,42712.0,13937.0,0.0,22,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99.0,6.08,871805.3125
1644,1644,1,3,43969,0,43969,27072.0,16897.0,0.0,17,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,89.0,5.26,754098.5
1645,1645,1,8,128571,0,128571,69438.0,3754.0,778.0,9,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,75.0,73.14,3010890.0
1646,1646,1,3,21239,0,21239,21239.0,0.0,0.0,91,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,75.0,3.23,454124.3125
1647,1647,1,5,26843,0,26843,21815.0,5028.0,0.0,19,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,99.0,17.92,607817.1875
1648,1648,1,4,26280,0,26280,24695.0,0.0,0.0,47,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,81.0,18.42,816510.875
1649,1649,1,4,26970,0,26970,26970.0,2800.0,400.0,36,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,75.0,4.71,676032.625
1650,1650,1,5,46225,0,46225,39865.0,8992.0,0.0,11,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,83.0,45.58,1640591.375
1651,1651,1,4,34040,0,34040,25729.0,8311.0,0.0,88,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,94.0,28.66,1019487.188
1652,1652,1,1,23750,0,23750,19430.0,1470.0,0.0,46,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,75.0,3.65,522972.1875
1653,1653,1,1,43390,0,43390,36430.0,6960.0,0.0,46,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,87.0,3.72,533742.8125
1654,1654,1,1,35400,0,35400,35400.0,0.0,0.0,57,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,84.0,9.29,419978.6875
1655,1655,1,1,28144,0,28144,22201.0,6087.0,0.0,50,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,19.0,8.22,858701.0
1656,1656,1,3,71283,0,71283,57910.0,13373.0,0.0,100,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,41.0,43.17,2491238.25
1657,1657,1,1,23792,0,23792,22992.0,800.0,0.0,27,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,75.0,19.88,2852102.75
1658,1658,1,2,47368,0,47368,47368.0,0.0,0.0,37,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,99.0,7.27,1042652.625
1659,1659,1,1,46183,0,46183,18871.0,14000.0,13312.0,85,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,75.0,27.92,1890502.5
1660,1660,1,5,72613,22788,49825,49825.0,22788.0,0.0,32,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,84.0,41.96,2602213.75
1661,1661,1,2,20931,0,20931,20931.0,0.0,0.0,54,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,39.0,64.35,1433504.375
1662,1662,1,3,51672,0,51672,51672.0,0.0,0.0,27,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,97.0,20.3,1436510.375
1663,1663,1,2,38352,11082,27270,19987.0,7505.0,0.0,26,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,36.0,14.7,2108861.75
1664,1664,1,2,21300,0,21300,21300.0,0.0,0.0,50,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,75.0,4.11,588969.8125
1665,1665,1,1,28425,0,28425,14081.0,12824.0,1479.0,21,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,75.0,57.25,2133797.75
1666,1666,1,4,70094,0,70094,45929.0,24165.0,0.0,29,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,94.0,9.76,1400053.875
1667,1667,1,4,134490,0,134490,93472.0,41018.0,0.0,29,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,80.0,18.91,2712983.75
1668,1668,1,3,36172,0,36172,27172.0,0.0,0.0,40,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,73.0,5.0,716940.625
1669,1669,1,3,35115,0,35115,35115.0,0.0,0.0,7,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,75.0,31.94,1922953.25
1670,1670,1,4,38100,0,38100,32432.0,1000.0,0.0,31,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,73.0,7.35,1054581.375
1671,1671,1,1,66704,0,66704,23904.0,18500.0,18500.0,44,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,75.0,19.77,600516.875
1672,1672,1,1,25658,0,25658,18854.0,6804.0,0.0,47,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,75.0,18.87,1063960.125
1673,1673,1,3,23490,0,23490,23490.0,0.0,0.0,108,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,58.0,75.64,1652833.25
1674,1674,1,5,131050,43315,87735,66679.0,32901.0,0.0,10,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,60.0,28.89,3129057.0
1675,1675,1,4,40800,0,40800,40800.0,0.0,0.0,88,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,87.0,103.19,2288635.0
1676,1676,1,5,39226,0,39226,39226.0,0.0,0.0,51,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,77.0,6.35,911088.8125
1677,1677,1,2,36000,0,36000,27600.0,8400.0,0.0,109,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,95.0,18.04,1046187.625
1678,1678,1,3,23469,0,23469,23469.0,0.0,0.0,111,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,11.0,65.77,1559452.75
1679,1679,1,3,21000,0,21000,21000.0,0.0,0.0,100,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,15.0,69.88,1666762.125
1680,1680,1,1,36000,0,36000,18000.0,18000.0,0.0,103,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,59.0,26.52,1162163.125
1681,1681,1,2,43200,0,43200,43200.0,0.0,0.0,101,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,38.0,49.18,1929851.5
1682,1682,1,4,53840,12870,40970,42800.0,10400.0,0.0,103,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,71.0,46.85,2912454.75
1683,1683,1,1,43794,0,43794,34038.0,9756.0,0.0,41,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,88.0,23.5,1164537.75
1684,1684,1,1,48280,0,48280,40780.0,7500.0,0.0,48,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,18.0,78.57,2701833.75
1685,1685,1,1,36040,0,36040,31476.0,4564.0,0.0,62,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,75.0,7.74,363808.1875
1686,1686,1,1,32822,0,32822,35042.0,0.0,0.0,51,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,42.0,219.93,8839812.0
1687,1687,1,2,20144,0,20144,20144.0,0.0,0.0,55,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,61.0,4.72,677642.125
